ward,type,location,year,est_cost,id,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
29,Alley Speed Hump Menu,W NORTH AVE & N NEW ENGLAND AVE & W WABANSIA AVE & N NEWLAND AVE,2016,1400,23461,N NEW ENGLAND AVE & W NORTH AVE,N NEWLAND AVE & W NORTH AVE,N NEW ENGLAND AVE & W WABANSIA AVE,N NEWLAND AVE & W WABANSIA AVE,41.90899418600003,-87.79720045699997,census,41.909023,-87.7984478,google,41.91081117500005,-87.79726075499997,census,41.910795095000026,-87.79850691999997,census
36,Alley Resurfacing Menu,W SCHUBERT AVE & N NEW ENGLAND AVE & N NEWLAND AVE & W WRIGHTWOOD AVE,2020,6695.025,42643,N NEW ENGLAND AVE & W SCHUBERT AVE,N NEWLAND AVE & W SCHUBERT AVE,N NEW ENGLAND AVE & W WRIGHTWOOD AVE,N NEWLAND AVE & W WRIGHTWOOD AVE,41.92903734400005,-87.79785167899996,census,41.92902528500008,-87.79908578399994,census,41.9272112,-87.7977882,google,41.927204276000055,-87.79902548599995,census
36,Alley Resurfacing Menu,N NEW ENGLAND AVE & W SCHUBERT AVE & W WRIGHTWOODAVE & N NEWLAND AVE,2022,12408.27,42693,N NEW ENGLAND AVE & W SCHUBERT AVE,N NEWLAND AVE & W SCHUBERT AVE,N NEW ENGLAND AVE & W WRIGHTWOODAVE,N NEWLAND AVE & W WRIGHTWOODAVE,41.92903734400005,-87.79785167899996,census,41.92902528500008,-87.79908578399994,census,41.9272112,-87.7977882,google,41.9271937,-87.7990196,google
27,Alley Resurface Menu,W WALTON ST & W AUGUSTA BLVD & N GREENVIEW AVE & N NOBLE ST,2011,3196,21924,N GREENVIEW AVE & W WALTON ST,N NOBLE ST & W WALTON ST,N GREENVIEW AVE & W AUGUSTA BLVD,N NOBLE ST & W AUGUSTA BLVD,41.89884397000003,-87.66491802399997,census,41.898880149000036,-87.66247795199996,census,41.89974844500006,-87.66494616299997,census,41.89978864400007,-87.66250207199994,census
32,Alley Resurface Menu,N ADA ST & N NOBLE ST & W EVERGREEN AV & W BLACKHAWK ST,2009,8082,25914,N ADA ST & W EVERGREEN AV,N NOBLE ST & W EVERGREEN AV,N ADA ST & W BLACKHAWK ST,N NOBLE ST & W BLACKHAWK ST,41.906204384000034,-87.66161367699999,census,41.90616418500008,-87.66269904599994,census,41.90704856000008,-87.66215234099997,census,41.90705660000003,-87.66272316499999,census
27,Alley Resurface Menu,N ASHLAND AV & N NOBLE ST & W AUGUSTA BV & W CORTEZ DR,2005,31436,21582,N ASHLAND AV & W AUGUSTA BV,N NOBLE ST & W AUGUSTA BV,N ASHLAND AV & W CORTEZ DR,N NOBLE ST & W CORTEZ DR,41.899708246000046,-87.66739025499999,census,41.89978864400007,-87.66250207199994,census,41.9010313,-87.6674893,google,41.9007069,-87.6625114,google
27,Alley Speed Hump Menu,W AUGUSTA BLVD & W CORTEZ ST & N ASHLAND AVE & N NOBLE ST,2011,3850,21935,N ASHLAND AVE & W AUGUSTA BLVD,N NOBLE ST & W AUGUSTA BLVD,N ASHLAND AVE & W CORTEZ ST,N NOBLE ST & W CORTEZ ST,41.8996937,-87.6674464,google,41.89978864400007,-87.66250207199994,census,41.90104284900008,-87.66742643399994,census,41.9007069,-87.6625114,google
27,Concrete Alley Menu,N BISHOP ST & N NOBLE ST & W CHICAGO AV & W FRY ST,2005,97600,21595,N BISHOP ST & W CHICAGO AV,N NOBLE ST & W CHICAGO AV,N BISHOP ST & W FRY ST,N NOBLE ST & W FRY ST,41.89613054600005,-87.66357538199998,census,41.8961573,-87.6623915,google,41.89702698100007,-87.66359950099996,census,41.8969859,-87.659487,google
27,Alley Resurface Menu,N ASHLAND AV & N NOBLE ST & W CORTEZ DR & W THOMAS ST,2005,36794,21583,N ASHLAND AV & W CORTEZ DR,N NOBLE ST & W CORTEZ DR,N ASHLAND AV & W THOMAS ST,N NOBLE ST & W THOMAS ST,41.9010313,-87.6674893,google,41.9007069,-87.6625114,google,41.9015244,-87.6673794,google,41.9014835,-87.6625566,google
29,Street Light Upgrade Menu,N SAYRE AVE & W BELMONT AVE & W BARRY AVE & N NORDICA AVE,2021,250,42077,N SAYRE AVE & W BELMONT AVE,N NORDICA AVE & W BELMONT AVE,N SAYRE AVE & W BARRY AVE,N NORDICA AVE & W BARRY AVE,41.938078071000064,-87.80121632399994,census,41.9380665,-87.8025828,google,41.9362851,-87.8011625,google,41.936470116000066,-87.80255092699997,census
29,Concrete Alley Menu,N NEVA AVE & W BLOOMINGDALE AVE & W WABANSIA AVE & N NORDICA AVE,2020,12625.465,42057,N NEVA AVE & W BLOOMINGDALE AVE,N NORDICA AVE & W BLOOMINGDALE AVE,N NEVA AVE & W WABANSIA AVE,N NORDICA AVE & W WABANSIA AVE,41.91255580600006,-87.80405436499996,census,41.91257590600003,-87.80222531599998,census,41.910730777000026,-87.80399808699997,census,41.91075489700006,-87.80216903799999,census
29,Alley Speed Hump Menu,W NORTH AVE & N SAYRE AVE & W WABANSIA AVE & N NORDICA AVE,2017,700,42037,N SAYRE AVE & W NORTH AVE,N NORDICA AVE & W NORTH AVE,N SAYRE AVE & W WABANSIA AVE,N NORDICA AVE & W WABANSIA AVE,41.9090007,-87.8002767,google,41.9088967,-87.8021098,google,41.91077499600004,-87.80033596899995,census,41.91075489700006,-87.80216903799999,census
29,Alley Resurfacing Menu,N NATOMA AVE & W CORTLAND ST & N NORMANDY AVE & W BLOOMINGDALE AVE,2015,32514,23410,N NATOMA AVE & W CORTLAND ST,N NORMANDY AVE & W CORTLAND ST,N NATOMA AVE & W BLOOMINGDALE AVE,N NORMANDY AVE & W BLOOMINGDALE AVE,41.914525551000054,-87.79128720299997,census,41.9145079,-87.7925006,google,41.91270454200003,-87.79123092399999,census,41.9126815,-87.7924512,google
36,Alley Resurfacing Menu,N RUTHERFORD AVE & W SCHUBERT AVE & W DIVERSEY AVE & N NORMANDY AVE,2021,40227,29684,N RUTHERFORD AVE & W SCHUBERT AVE,N NORMANDY AVE & W SCHUBERT AVE,N RUTHERFORD AVE & W DIVERSEY AVE,N NORMANDY AVE & W DIVERSEY AVE,41.92907754300006,-87.79418554199998,census,41.92909362300003,-87.79297153599998,census,41.930902572000036,-87.79424181999997,census,41.930914632000054,-87.79302781399997,census
36,Alley Resurfacing Menu,N RUTHERFORD AVE & W SCHOOL ST & W ROSCOE ST & N NORMANDY AVE,2021,45097.07,29682,N RUTHERFORD AVE & W SCHOOL ST,N NORMANDY AVE & W SCHOOL ST,N RUTHERFORD AVE & W ROSCOE ST,N NORMANDY AVE & W ROSCOE ST,41.94000359700004,-87.79454331099998,census,41.9400194,-87.7933162,google,41.941840685000045,-87.79461968899994,census,41.941864,-87.793388,google
36,Alley Speed Hump Menu,N RUTHERFORD AVE & W DIVERSEY AVE & N NORMANDY AVE & W SCHUBERT AVE,2016,1400,29444,N RUTHERFORD AVE & W DIVERSEY AVE,N NORMANDY AVE & W DIVERSEY AVE,N RUTHERFORD AVE & W SCHUBERT AVE,N NORMANDY AVE & W SCHUBERT AVE,41.930902572000036,-87.79424181999997,census,41.930914632000054,-87.79302781399997,census,41.92907754300006,-87.79418554199998,census,41.92909362300003,-87.79297153599998,census
27,Alley Resurfacing Menu,W EVERGREEN AVE & N SEDGWICK ST & W SCHILLER ST & N NORTH PARK AVE,2019,24755.86,22219,N SEDGWICK ST & W EVERGREEN AVE,N NORTH PARK AVE & W EVERGREEN AVE,N SEDGWICK ST & W SCHILLER ST,N NORTH PARK AVE & W SCHILLER ST,41.90663451200004,-87.63845108599998,census,41.90666667100004,-87.63652555999994,census,41.907603305000066,-87.63848324499997,census,41.907635464000066,-87.63655369899999,census
41,Alley Speed Hump Menu,N OLMSTED AV & N NORTHWEST HW & N OLYMPIA AV & N OLIPHANT AV,2007,1000,32840,N OLMSTED AV & N NORTHWEST HW,N OLYMPIA AV & N NORTHWEST HW,N OLIPHANT AV & N NORTHWEST HW,N NORTHWEST HW & N OLMSTED AV,41.9971131,-87.8070106,google,42.00161239000005,-87.81430507799996,census,42.00277815800007,-87.81614618599997,census,41.9971131,-87.8070106,google
41,Alley Speed Hump Menu,N NORTHWEST HW & N OLMSTED AV & N OSHKOSH AV & N OLIPHANT AV,2006,1000,32784,N OLMSTED AV & N NORTHWEST HW,N OSHKOSH AV & N NORTHWEST HW,N OLIPHANT AV & N NORTHWEST HW,N NORTHWEST HW & N OLMSTED AV,41.9971131,-87.8070106,google,42.00347359800003,-87.81724763499994,census,42.00277815800007,-87.81614618599997,census,41.9971131,-87.8070106,google
41,Alley Speed Hump Menu,N OWEN AV & N NORTHWEST HW & N OZANAM AV & N OVERHILL AV,2007,1500,32839,N OWEN AV & N NORTHWEST HW,N OZANAM AV & N NORTHWEST HW,N OVERHILL AV & N NORTHWEST HW,N NORTHWEST HW & N OWEN AV,42.0065586,-87.8200673,google,41.9971131,-87.8070106,google,42.00447857000006,-87.81883549099996,census,41.9971131,-87.8070106,google
36,Alley Resurface Menu,N NORDICA AV & N NOTTINGHAM AV & W SCHOOL ST & W BELMONT AV,2007,27958,29129,N NORDICA AV & W SCHOOL ST,N NOTTINGHAM AV & W SCHOOL ST,N NORDICA AV & W BELMONT AV,N NOTTINGHAM AV & W BELMONT AV,41.9398681,-87.8031223,google,41.93985486100007,-87.80433173699998,census,41.9380665,-87.8025828,google,41.938033852000046,-87.80426741899998,census
38,Alley Speed Hump Menu,N NORDICA AV & N NOTTINGHAM AV & W BYRON ST & W IRVING PARK RD,2006,1000,30576,N NORDICA AV & W BYRON ST,N NOTTINGHAM AV & W BYRON ST,N NORDICA AV & W IRVING PARK RD,N NOTTINGHAM AV & W IRVING PARK RD,41.950801014000035,-87.80352373999995,census,41.95078091500005,-87.80475382499998,census,41.952754680000055,-87.80360413799997,census,41.9527606,-87.8048349,google
29,Alley Resurfacing Menu,W BELMONT AVE & N NEVA AVE & N NOTTINGHAM AVE & W BARRY AVE,2021,12369.685,42067,N NEVA AVE & W BELMONT AVE,N NOTTINGHAM AVE & W BELMONT AVE,N NEVA AVE & W BARRY AVE,N NOTTINGHAM AVE & W BARRY AVE,41.9380134,-87.8053368,google,41.938033852000046,-87.80426741899998,census,41.93643393700006,-87.80530856999997,census,41.93645001600004,-87.80392572899996,census
29,Alley Speed Hump Menu,W SCHOOL ST & N NORDICA AVE & N NOTTINGHAM AVE & W BELMONT AVE,2019,2100,23606,N NORDICA AVE & W SCHOOL ST,N NOTTINGHAM AVE & W SCHOOL ST,N NORDICA AVE & W BELMONT AVE,N NOTTINGHAM AVE & W BELMONT AVE,41.9398681,-87.8031223,google,41.93985486100007,-87.80433173699998,census,41.9380665,-87.8025828,google,41.938033852000046,-87.80426741899998,census
29,Alley Apron Menu,N NEVA AVE & W ROSCOE ST & W SCHOOL ST & N NOTTINGHAM AVE,2022,34139.53,23732,N NEVA AVE & W ROSCOE ST,N NOTTINGHAM AVE & W ROSCOE ST,N NEVA AVE & W SCHOOL ST,N NOTTINGHAM AVE & W SCHOOL ST,41.94165175100005,-87.80563418099996,census,41.94167587000004,-87.80440007499999,census,41.93983476200003,-87.80556584299995,census,41.93985486100007,-87.80433173699998,census
36,Alley Speed Hump Menu,N NEWCASTLE AV & N OAK PARK AV & W SCHOOL ST & W BELMONT AV,2006,1500,29048,N NEWCASTLE AV & W SCHOOL ST,N OAK PARK AV & W SCHOOL ST,N NEWCASTLE AV & W BELMONT AV,N OAK PARK AV & W BELMONT AV,41.93996339800003,-87.79697534299999,census,41.93998349700007,-87.79576535699994,census,41.9381448,-87.7969082,google,41.9381581,-87.7956867,google
36,Alley Resurface Menu,N RUTHERFORD AV & W DIVERSEY AV & W SCHUBERT AV & N OAK PARK AV,2007,18759,29127,N RUTHERFORD AV & W DIVERSEY AV,N OAK PARK AV & W DIVERSEY AV,N RUTHERFORD AV & W SCHUBERT AV,N OAK PARK AV & W SCHUBERT AV,41.930902572000036,-87.79424181999997,census,41.93088649200007,-87.79546386599998,census,41.92907754300006,-87.79418554199998,census,41.929065483000045,-87.79540758699994,census
36,Alley Resurface Menu,N RUTHERFORD AV & N OAK PARK AV & W BLOOMINGDALE AV & W WABANSIA AV,2010,24403,29252,N RUTHERFORD AV & W BLOOMINGDALE AV,N OAK PARK AV & W BLOOMINGDALE AV,N RUTHERFORD AV & W WABANSIA AV,N OAK PARK AV & W WABANSIA AV,41.912676403000034,-87.79367501599995,census,41.912664343000074,-87.79490108099998,census,41.910855394000066,-87.79362275699998,census,41.91083931400004,-87.79484480299999,census
36,Alley Speed Hump Menu,N NEWCASTLE AVE & W WRIGHTWOOD AVE & N OAK PARK AVE & W ALTGELD ST,2017,700,42607,N NEWCASTLE AVE & W WRIGHTWOOD AVE,N OAK PARK AVE & W WRIGHTWOOD AVE,N NEWCASTLE AVE & W ALTGELD ST,N OAK PARK AVE & W ALTGELD ST,41.92722839500004,-87.79657737399998,census,41.92724045500006,-87.79535130899995,census,41.925407386000074,-87.79651707599999,census,41.925419446000035,-87.79529502999998,census
36,Alley Resurfacing Menu,N RUTHERFORD AVE & W GRAND AVE & W ALTGELD ST & N OAK PARK AVE,2022,40186,29725,N RUTHERFORD AVE & W GRAND AVE,N OAK PARK AVE & W GRAND AVE,N RUTHERFORD AVE & W ALTGELD ST,N OAK PARK AVE & W ALTGELD ST,41.9236066,-87.7940138,google,41.923589,-87.7952238,google,41.92543150500006,-87.79407298499996,census,41.925419446000035,-87.79529502999998,census
36,Alley Speed Hump Menu,N RUTHERFORD AVE & W BARRY AVE & N OAK PARK AVE & W BELMONT AVE,2019,2100,29597,N RUTHERFORD AVE & W BARRY AVE,N OAK PARK AVE & W BARRY AVE,N RUTHERFORD AVE & W BELMONT AVE,N OAK PARK AVE & W BELMONT AVE,41.936365599000055,-87.79441467499998,census,41.93634951900003,-87.79563672099994,census,41.9381903,-87.7944739,google,41.9381581,-87.7956867,google
29,Alley Resurfacing Menu,N NEWCASTLE AVE & W ARMITAGE AVE & W CORTLAND ST & N OAK PARK AVE,2022,21333.83,42089,N NEWCASTLE AVE & W ARMITAGE AVE,N OAK PARK AVE & W ARMITAGE AVE,N NEWCASTLE AVE & W CORTLAND ST,N OAK PARK AVE & W CORTLAND ST,41.9162944,-87.7962033,google,41.91631038100007,-87.79501363799994,census,41.9144638,-87.7961476,google,41.91448535200004,-87.79495735999996,census
29,Alley Resurfacing Menu (1-1),N RUTHERFORD AVE & W BLOOMINGDALE AVE & N OAK PARK AVE & W CORTLAND ST,2018,27179.16,23555,N RUTHERFORD AVE & W BLOOMINGDALE AVE,N OAK PARK AVE & W BLOOMINGDALE AVE,N RUTHERFORD AVE & W CORTLAND ST,N OAK PARK AVE & W CORTLAND ST,41.912676403000034,-87.79367501599995,census,41.912664343000074,-87.79490108099998,census,41.914501432000066,-87.79373531399995,census,41.91448535200004,-87.79495735999996,census
36,Alley Resurfacing Menu,N RUTHERFORD AVE & W SCHOOL ST & W ROSCOE ST & N OAK PARK AVE,2021,45953.83,29683,N RUTHERFORD AVE & W SCHOOL ST,N OAK PARK AVE & W SCHOOL ST,N RUTHERFORD AVE & W ROSCOE ST,N OAK PARK AVE & W ROSCOE ST,41.94000359700004,-87.79454331099998,census,41.9399884,-87.7957744,google,41.941840685000045,-87.79461968899994,census,41.94181656600006,-87.79583771499995,census
36,Alley Speed Hump Menu,N RUTHERFORD AVE & W DIVERSEY AVE & N OAK PARK AVE & W SCHUBERT AVE,2016,350,42600,N RUTHERFORD AVE & W DIVERSEY AVE,N OAK PARK AVE & W DIVERSEY AVE,N RUTHERFORD AVE & W SCHUBERT AVE,N OAK PARK AVE & W SCHUBERT AVE,41.930902572000036,-87.79424181999997,census,41.93088649200007,-87.79546386599998,census,41.92907754300006,-87.79418554199998,census,41.929065483000045,-87.79540758699994,census
29,Alley Speed Hump Menu,N NEWCASTLE AVE & W NORTH AVE & N OAK PARK AVE & W WABANSIA AVE,2015,1400,23419,N NEWCASTLE AVE & W NORTH AVE,N OAK PARK AVE & W NORTH AVE,N NEWCASTLE AVE & W WABANSIA AVE,N OAK PARK AVE & W WABANSIA AVE,41.9090516,-87.7959619,google,41.9089778,-87.7950425,google,41.9108239,-87.7960238,google,41.91083931400004,-87.79484480299999,census
36,Alley Resurfacing Menu,N RUTHERFORD AVE & W ALTGELD ST & W WRIGHTWOOD AVE & N OAK PARK AVE,2021,38767.91,29681,N RUTHERFORD AVE & W ALTGELD ST,N OAK PARK AVE & W ALTGELD ST,N RUTHERFORD AVE & W WRIGHTWOOD AVE,N OAK PARK AVE & W WRIGHTWOOD AVE,41.92543150500006,-87.79407298499996,census,41.925419446000035,-87.79529502999998,census,41.9272438,-87.7941262,google,41.92724045500006,-87.79535130899995,census
50,Concrete Alley Menu,W DEVON AV & W ARTHUR AV & N BELL AV & N OAKLEY,2008,65000,39825,N BELL AV & W DEVON AV,N OAKLEY & W DEVON AV,N BELL AV & W ARTHUR AV,N OAKLEY & W ARTHUR AV,41.9977943,-87.6862528,google,41.99777339800005,-87.68744547299997,census,41.999606467000035,-87.68627568499994,census,41.99958636700006,-87.68749371099995,census
47,Alley Speed Hump Menu,N BELL AV & N OAKLEY & W CULLOM AV & W BERTEAU AV,2007,500,37386,N BELL AV & W CULLOM AV,N OAKLEY & W CULLOM AV,N BELL AV & W BERTEAU AV,N OAKLEY & W BERTEAU AV,41.95954426900005,-87.68498530199997,census,41.959524170000066,-87.68619930799997,census,41.957719240000074,-87.68493304299994,census,41.9576928,-87.6861308,google
47,Alley Speed Hump Menu,N CLAREMONT AV & N OAKLEY & W IRVING PARK RD & W BYRON ST,2008,500,37461,N CLAREMONT AV & W IRVING PARK RD,N OAKLEY & W IRVING PARK RD,N CLAREMONT AV & W BYRON ST,N OAKLEY & W BYRON ST,41.9540998,-87.6872341,google,41.95406114300005,-87.68603851199998,census,41.95222003500004,-87.68720025999994,census,41.9522279,-87.6859824,google
2,Alley Speed Hump Menu,N WESTERN AV & N OAKLEY & W HARRISON ST & W FLOURNOY ST,2007,1000,1054,N WESTERN AV & W HARRISON ST,N OAKLEY & W HARRISON ST,N WESTERN AV & W FLOURNOY ST,N OAKLEY & W FLOURNOY ST,41.873892530000035,-87.68623146699997,census,41.87392870900004,-87.68377933499994,census,41.873000115000025,-87.68621136699994,census,41.8727191,-87.710734,google
1,Alley Speed Hump Menu,N BELL AV & N OAKLEY & W POTOMAC AV & W HIRSCH ST,2005,1750,8,N BELL AV & W POTOMAC AV,N OAKLEY & W POTOMAC AV,N BELL AV & W HIRSCH ST,N OAKLEY & W HIRSCH ST,41.904905960000065,-87.68341352599998,census,41.904881841000076,-87.68463155199998,census,41.90672696900003,-87.68346578399996,census,41.90670687000005,-87.68468380999997,census
1,Concrete Alley Menu,W ERIE ST & W HURON ST & N WESTERN AV & N OAKLEY,2007,135000,193,N WESTERN AV & W ERIE ST,N OAKLEY & W ERIE ST,N WESTERN AV & W HURON ST,N OAKLEY & W HURON ST,41.893022,-87.6868229,google,41.89306337200003,-87.68431799999996,census,41.8939362,-87.68672,google,41.8939635,-87.6843428,google
2,Alley Speed Hump Menu,N WESTERN AV & N OAKLEY & W LAKE ST & W MAPLE ST,2007,500,1055,N WESTERN AV & W LAKE ST,N OAKLEY & W LAKE ST,N WESTERN AV & W MAPLE ST,N OAKLEY & W MAPLE ST,41.884637688000055,-87.68652491799998,census,41.88471406600007,-87.68406072799996,census,NA,NA,google,41.9018483,-87.6306639,google
32,Concrete Alley Menu,N BELL AV & W PALMER ST & W SHAKESPEARE AV & N OAKLEY,2008,92000,25873,N BELL AV & W PALMER ST,N OAKLEY & W PALMER ST,N BELL AV & W SHAKESPEARE AV,N OAKLEY & W SHAKESPEARE AV,41.92191008400005,-87.68369089799995,census,41.9218889,-87.6846875,google,41.92068401800003,-87.68365069899994,census,41.9206522,-87.6850629,google
1,Alley Speed Hump Menu,W NORTH AV & N CLAREMONT AV & N OAKLEY & W WABANSIA AV,2008,2500,242,N CLAREMONT AV & W NORTH AV,N OAKLEY & W NORTH AV,N CLAREMONT AV & W WABANSIA AV,N OAKLEY & W WABANSIA AV,41.9103382,-87.6860007,google,41.91036094800006,-87.68478028699997,census,41.91259198500006,-87.68605861199995,census,41.9126005,-87.6848337,google
2,Alley Speed Hump Menu,W MADISON ST & W WARREN AV & N LEAVITT ST & N OAKLEY,2007,1000,1042,N LEAVITT ST & W MADISON ST,N OAKLEY & W MADISON ST,N LEAVITT ST & W WARREN AV,N OAKLEY & W WARREN AV,41.8812474,-87.6815106,google,41.8811982,-87.6839349,google,41.88215339800007,-87.68154025799998,census,41.8821214,-87.6839663,google
40,Alley Speed Hump Menu,N LEAVITT ST & N OAKLEY AV & W FOSTER AV & W FARRAGUT AV,2008,1050,32177,N LEAVITT ST & W FOSTER AV,N OAKLEY AV & W FOSTER AV,N LEAVITT ST & W FARRAGUT AV,N OAKLEY AV & W FARRAGUT AV,41.9759575,-87.6842873,google,41.97592933000004,-87.68672993299998,census,41.9768649,-87.6843131,google,41.976837825000075,-87.68675807199998,census
1,Alley Speed Hump Menu,W NORTH AV & W LE MOYNE ST & N CLAREMONT AV & N OAKLEY AV,2008,525,231,N CLAREMONT AV & W NORTH AV,N OAKLEY AV & W NORTH AV,N CLAREMONT AV & W LE MOYNE ST,N OAKLEY AV & W LE MOYNE ST,41.9103382,-87.6860007,google,41.91036094800006,-87.68478028699997,census,41.908507780000036,-87.68595007499994,census,41.908531899000025,-87.68473204899999,census
1,Alley Speed Hump Menu,W HIRSCH ST & W POTOMAC AV & N CLAREMONT AV & N OAKLEY AV,2008,1050,229,N CLAREMONT AV & W HIRSCH ST,N OAKLEY AV & W HIRSCH ST,N CLAREMONT AV & W POTOMAC AV,N OAKLEY AV & W POTOMAC AV,41.9066869,-87.685888,google,41.90670687000005,-87.68468380999997,census,41.90486174200004,-87.68593399499997,census,41.904881841000076,-87.68463155199998,census
2,Alley Speed Hump Menu,W WASHINGTON & W WARREN AV & N LEAVITT ST & N OAKLEY AV,2007,1000,1046,N LEAVITT ST & W WASHINGTON,N OAKLEY AV & W WASHINGTON,N LEAVITT ST & W WARREN AV,N OAKLEY AV & W WARREN AV,41.8830747,-87.6815631,google,41.88302973400005,-87.68401248899994,census,41.88215339800007,-87.68154025799998,census,41.882117219000065,-87.68398032999994,census
47,Alley Speed Hump Menu,W ADDISON ST & W WAVELAND AV & N CLAREMONT AV & N OAKLEY AV,2008,500,37460,N CLAREMONT AV & W ADDISON ST,N OAKLEY AV & W ADDISON ST,N CLAREMONT AV & W WAVELAND AV,N OAKLEY AV & W WAVELAND AV,41.94675298800007,-87.68703946399995,census,41.94676906700005,-87.68582947799996,census,41.948578017000045,-87.68709172299998,census,41.9485784,-87.6858748,google
47,Alley Resurface Menu,W FOSTER AV & W WINONA ST & N LEAVITT ST & N OAKLEY AV,2008,4018,37457,N LEAVITT ST & W FOSTER AV,N OAKLEY AV & W FOSTER AV,N LEAVITT ST & W WINONA ST,N OAKLEY AV & W WINONA ST,41.9759575,-87.6842873,google,41.97592933000004,-87.68672993299998,census,41.97499269600007,-87.68425368199996,census,41.9749519,-87.6866908,google
47,Alley Resurfacing Menu,N CLAREMONT AVE & N OAKLEY AVE & W BELLE PLAINE AVE & W BERTEAU AVE,2013,30953,37722,N CLAREMONT AVE & W BELLE PLAINE AVE,N OAKLEY AVE & W BELLE PLAINE AVE,N CLAREMONT AVE & W BERTEAU AVE,N OAKLEY AVE & W BERTEAU AVE,41.95586205300003,-87.68730879699996,census,41.95588215200007,-87.68609077099995,census,41.957687081000074,-87.68736105499994,census,41.9576928,-87.6861308,google
32,Alley Resurfacing Menu,W ROSCOE ST & N CLAREMONT AVE & W CORNELIA AVE & N OAKLEY AVE,2018,5680.37,26318,N CLAREMONT AVE & W ROSCOE ST,N OAKLEY AVE & W ROSCOE ST,N CLAREMONT AVE & W CORNELIA AVE,N OAKLEY AVE & W CORNELIA AVE,41.943114990000026,-87.68693896699995,census,41.943119,-87.6857397,google,41.94493599900005,-87.68699122499999,census,41.9449451,-87.6857847,google
47,Alley Resurfacing Menu,N CLAREMONT AVE & W BYRON ST & N OAKLEY AVE & W GRACE ST,2014,11634,37773,N CLAREMONT AVE & W BYRON ST,N OAKLEY AVE & W BYRON ST,N CLAREMONT AVE & W GRACE ST,N OAKLEY AVE & W GRACE ST,41.95222003500004,-87.68720025999994,census,41.95223611400007,-87.68598223399994,census,41.95039902600007,-87.68714800099997,census,41.9504058,-87.6859276,google
50,Alley Resurfacing Menu,W ESTES AVE & N WESTERN AVE & W GREENLEAF AVE & N OAKLEY AVE,2014,4131,39960,N WESTERN AVE & W ESTES AVE,N OAKLEY AVE & W ESTES AVE,N WESTERN AVE & W GREENLEAF AVE,N OAKLEY AVE & W GREENLEAF AVE,42.01046016200007,-87.69020311499997,census,42.0110302,-87.6881118,google,42.009821000000045,-87.69018703599994,census,42.00990943800008,-87.68811277399999,census
