ward,item,location,cost
16,Street Resurfacing Menu (2022),ON S PEORIA ST FROM W 56TH ST  (5600 S) TO W 57TH ST  (5700 S),"$65,490.84"
16,Street Resurfacing Menu (2022),ON S SANGAMON ST FROM W 60TH ST  (6000 S) TO W 61ST ST  (6100 S),"$57,003.86"
16,Street Resurfacing Menu (2022),ON S SANGAMON ST FROM W 64TH ST  (6400 S) TO W 66TH ST  (6600 S),"$112,594.90"
16,Street Resurfacing Menu (2022),ON S SEELEY AVE FROM W 62ND ST  (6200 S) TO W 63RD ST  (6300 S),"$60,100.67"
16,Street Resurfacing Menu (2022),ON S THROOP ST FROM W GARFIELD BLVD  (5500 S) TO W 56TH ST  (5600 S),"$48,259.01"
16,Street Resurfacing Menu (2022),ON W 52ND ST FROM 2100 W TO S DAMEN AVE  (2000 W),"$115,800.88"
16,Street Speed Hump Menu (2022),ON S CAMPBELL AVE FROM W 61ST ST  (6100 S) TO W 62ND ST  (6200 S),"$4,700.00"
16,Street Speed Hump Menu (2022),ON S HOYNE AVE FROM W 63RD ST  (6300 S) TO W 64TH ST  (6400 S),"$4,700.00"
16,Street Speed Hump Replacement (2022),ON S PEORIA ST FROM W 56TH ST  (5600 S) TO W 57TH ST  (5700 S),$0.00
16,Street Speed Hump Replacement (2022),ON S SANGAMON ST FROM W 60TH ST  (6000 S) TO W 61ST ST  (6100 S),$0.00
16,Street Speed Hump Replacement (2022),ON S SANGAMON ST FROM W 64TH ST  (6400 S) TO W 66TH ST  (6600 S),$0.00
16,Street Speed Hump Replacement (2022),ON S THROOP ST FROM W GARFIELD BLVD  (5500 S) TO W 56TH ST  (5600 S),$0.00
16,Street Speed Hump Replacement (2022),ON W 52ND ST FROM 2100 W TO S DAMEN AVE  (2000 W),$0.00
17,1 LPR w/ Existing Camera NW Corner 7051 S. Western Avenue,7051 S WESTERN AVE,"$5,485.49"
17,Alley Apron Menu (2022),1480 W 74TH ST; 1500 W 74TH ST; ON S LAFLIN ST FROM W 73RD PL  (7330 S) TO W 74TH ST (7400 S),"$25,853.33"
17,Alley Resurfacing Menu (2022),S GREEN ST &  W 76TH ST&W 77TH ST &  S PEORIA ST,"$33,038.89"
17,Alley Speed Hump Replacement (2022),S GREEN ST &  W 76TH ST&W 77TH ST &  S PEORIA ST,$0.00
17,Bollard Menu (2022),7114 S KEDZIE AVE,"$1,333.40"
17,Curb & Gutter Menu (2022),6925 S ARTESIAN AVE,"$5,804.05"
17,Curb & Gutter Menu (2022),8058 S WOLCOTT AVE,"$13,043.37"
17,Miscellaneous CDOT Projects (2022),1057 W 79TH ST,$150.00
17,Miscellaneous CDOT Projects (2022),7752 S GREEN ST,$150.00
17,Sidewalk Menu (2022),1401 W 71ST PL,"$10,447.01"
17,Sidewalk Menu (2022),6553 S RICHMOND ST,"$4,832.04"
17,Sidewalk Menu (2022),8217-8219 S WOLCOTT AVE,"$9,782.08"
17,Sidewalk Menu (2022),ON S PAULINA ST FROM W 78TH ST  (7800 S) TO W 79TH ST  (7900 S),"$14,755.39"
17,Sidewalk Menu (2022),ON W 73RD PL FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),"$145,250.51"
17,Sidewalk Menu (2022),ON W 73RD ST FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),"$79,803.34"
17,Sidewalk Menu (2022),ON W 74TH ST FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),"$144,598.26"
17,Street Light Upgrade Menu (2022),ON W 75TH ST FROM S OAKLEY AVE  (2300 W) TO S WESTERN AVE  (2400 W),"$1,500.00"
17,Street Resurfacing Menu (2022),ON S BISHOP ST FROM W 76TH ST  (7600 S) TO W 79TH ST  (7900 S),"$105,900.25"
17,Street Resurfacing Menu (2022),ON S HERMITAGE AVE FROM W 79TH ST  (7900 S) TO W 80TH ST  (8000 S),"$49,608.24"
17,Street Resurfacing Menu (2022),ON S HERMITAGE AVE FROM W 81ST ST  (8100 S) TO W 83RD ST  (8300 S),"$97,503.04"
17,Street Resurfacing Menu (2022),ON S PAULINA ST FROM W 68TH ST  (6800 S) TO W 69TH ST  (6900 S),"$58,258.78"
17,Street Resurfacing Menu (2022),ON S PAULINA ST FROM W 76TH ST  (7600 S) TO W 77TH ST  (7700 S),"$51,173.40"
17,Street Resurfacing Menu (2022),ON S PAULINA ST FROM W 78TH ST  (7800 S) TO W 79TH ST  (7900 S),"$50,364.60"
17,Street Resurfacing Menu (2022),ON S TALMAN AVE FROM W 68TH ST  (6800 S) TO W LITHUANIAN PLAZA CT  (6900 S),"$52,763.15"
17,Street Resurfacing Menu (2022),ON S WINCHESTER AVE FROM W 80TH ST  (8000 S) TO W 83RD ST  (8300 S),"$160,432.13"
17,Street Resurfacing Menu (2022),ON S WOLCOTT AVE FROM W 81ST ST  (8100 S) TO W 83RD ST  (8300 S),"$112,641.87"
17,Street Resurfacing Menu (2022),ON S WOOD ST FROM W 80TH ST  (8000 S) TO W 81ST ST  (8100 S),"$52,871.94"
17,Street Resurfacing Menu (2022),ON W 71ST PL FROM S HOMAN AVE  (3400 W) TO S ST LOUIS AVE  (3500 W),"$54,018.49"
17,Street Resurfacing Menu (2022),ON W 73RD PL FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),"$45,256.64"
17,Street Resurfacing Menu (2022),ON W 73RD ST FROM S HOMAN AVE  (3400 W) TO S ST LOUIS AVE  (3500 W),"$53,202.57"
17,Street Resurfacing Menu (2022),ON W 74TH ST FROM S HOMAN AVE  (3400 W) TO S ST LOUIS AVE  (3500 W),"$50,777.73"
17,Street Speed Hump Menu (2022),ON S BISHOP ST FROM W 76TH ST  (7600 S) TO W 77TH ST  (7700 S),"$4,700.00"
17,Street Speed Hump Menu (2022),ON W 75TH PL FROM S ASHLAND AVE  (1600 W) TO S PAULINA ST  (1700 W),"$4,700.00"
17,Street Speed Hump Replacement (2022),ON S BISHOP ST FROM W 76TH ST  (7600 S) TO W 79TH ST  (7900 S),$0.00
17,Street Speed Hump Replacement (2022),ON S PAULINA ST FROM W 68TH ST  (6800 S) TO W 69TH ST  (6900 S),$0.00
17,Street Speed Hump Replacement (2022),ON S PAULINA ST FROM W 76TH ST  (7600 S) TO W 77TH ST  (7700 S),$0.00
17,Street Speed Hump Replacement (2022),ON S PAULINA ST FROM W 78TH ST  (7800 S) TO W 79TH ST  (7900 S),$0.00
18,Curb & Gutter Menu (2022),7959 S KEDVALE AVE,"$1,731.52"
18,Floodlight Menu (2022),2354 W 74TH ST,$950.00
18,Floodlight Menu (2022),W 86TH ST &  W COLUMBUS AVE,$950.00
18,LPR w/ Existing Camera NW Corner 7051 S. Western Avenue,7051 S WESTERN AVE,"$5,485.51"
18,Pavement Markings Menu (2022),ON W 77TH ST FROM S SPAULDING AVE  (3300 W) TO S CHRISTIANA AVE  (3330 W),"$3,100.00"
18,Sidewalk Menu (2022),2048 W 83RD ST,"$6,904.36"
18,Sidewalk Menu (2022),2651 W 84TH ST,"$8,669.64"
18,Sidewalk Menu (2022),3500 W 78TH PL,"$23,079.74"
18,Sidewalk Menu (2022),3631 W 82ND ST,"$6,876.10"
18,Sidewalk Menu (2022),3643 W 86TH PL,"$2,861.26"
18,Sidewalk Menu (2022),3701 W 79TH PL,"$15,064.12"
18,Sidewalk Menu (2022),8019 S KEELER AVE,"$5,569.25"
18,Sidewalk Menu (2022),8140 S CLAREMONT AVE,"$14,021.43"
18,Sidewalk Menu (2022),8153 S FAIRFIELD AVE; 8155 S FAIRFIELD AVE,"$3,463.30"
18,Sidewalk Menu (2022),8238 S LAWNDALE AVE,"$19,740.10"
18,Sidewalk Menu (2022),8610 S KNOX AVE,"$7,293.52"
18,Sidewalk Menu (2022),8618 S KNOX AVE,"$6,286.69"
18,Street Light Upgrade Menu (2022),3521 W 82ND PL,$500.00
18,Street Light Upgrade Menu (2022),3934 W 86TH ST,"$7,000.00"
18,Street Light Upgrade Menu (2022),8600 S DAMEN AVE,"$17,490.00"
18,Street Resurfacing Menu (2022),ON S FAIRFIELD AVE FROM W 82ND ST  (8200 S) TO W 83RD ST  (8300 S),"$56,660.90"
18,Street Resurfacing Menu (2022),ON S FRANCISCO AVE FROM W 73RD ST  (7300 S) TO W 74TH ST  (7400 S),"$43,178.94"
18,Street Resurfacing Menu (2022),ON S HOMAN AVE FROM W 78TH ST  (7800 S) TO W 79TH ST  (7860 S),"$56,116.65"
18,Street Resurfacing Menu (2022),ON S KEELER AVE FROM W 86TH ST  (8600 S) TO W 87TH ST  (8700 S),"$52,448.61"
18,Street Resurfacing Menu (2022),ON S KILBOURN AVE FROM W 79TH PL  (7910 S) TO W 81ST ST  (8100 S),"$119,304.89"
18,Street Resurfacing Menu (2022),ON S KILBOURN AVE FROM W 83RD PL  (8330 S) TO W 84TH PL  (8450 S),"$57,735.13"
18,Street Resurfacing Menu (2022),ON S KILPATRICK AVE FROM W 81ST ST  (8100 S) TO W 82ND ST  (8200 S),"$73,551.93"
18,Street Resurfacing Menu (2022),ON S KNOX AVE FROM W 86TH ST  (8600 S) TO W 87TH ST  (8700 S),"$48,737.92"
18,Street Resurfacing Menu (2022),ON S KOLIN AVE FROM W 85TH ST  (8500 S) TO W 86TH ST  (8600 S),"$56,365.99"
18,Street Resurfacing Menu (2022),ON S KOLMAR AVE FROM W 86TH ST  (8600 S) TO W 87TH ST  (8700 S),"$52,969.58"
18,Street Resurfacing Menu (2022),ON S RICHMOND ST FROM W 71ST ST  (7100 S) TO W 72ND ST  (7200 S),"$56,044.88"
18,Street Resurfacing Menu (2022),ON S TROY ST FROM W 80TH ST  (8000 S) TO W 81ST ST  (8100 S),"$53,284.16"
18,Street Resurfacing Menu (2022),ON S WASHTENAW AVE FROM W 79TH ST  (7900 S) TO W 80TH ST  (8000 S),"$51,298.74"
18,Street Resurfacing Menu (2022),ON S WHIPPLE ST FROM W 71ST ST  (7100 S) TO W 72ND ST  (7200 S),"$48,248.37"
18,Street Resurfacing Menu (2022),ON S WHIPPLE ST FROM W 82ND ST  (8200 S) TO W 83RD ST  (8300 S),"$53,152.43"
18,Street Resurfacing Menu (2022),ON W 80TH PL FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),"$52,044.09"
18,Street Resurfacing Menu (2022),ON W 81ST PL FROM S CENTRAL PARK AVE  (3600 W) TO S LAWNDALE AVE  (3700 W),"$51,539.26"
18,Street Resurfacing Menu (2022),ON W 81ST PL FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),"$48,612.74"
18,Street Resurfacing Menu (2022),ON W 83RD PL FROM S ALBANY AVE  (3100 W) TO S KEDZIE AVE  (3200 W),"$68,977.75"
18,Street Resurfacing Menu (2022),ON W 84TH PL FROM S HAMLIN AVE  (3800 W) TO S SPRINGFIELD AVE  (3900 W),"$56,175.60"
18,Street Resurfacing Menu (2022),ON W 84TH ST FROM S HOMAN AVE  (3400 W) TO S ST LOUIS AVE  (3500 W),"$51,679.51"
18,Street Resurfacing Menu (2022),ON W 84TH ST FROM S KEDZIE AVE  (3200 W) TO S SPAULDING AVE  (3300 W),"$51,457.67"
18,Street Resurfacing Menu (2022),ON W 86TH PL FROM S CALIFORNIA AVE  (2800 W) TO S MOZART ST  (2900 W),"$30,281.63"
18,Street Resurfacing Menu (2022),ON W HAYFORD ST FROM S LAWNDALE AVE  (3700 W) TO S PULASKI RD  (4000 W),"$13,146.08"
18,Street Speed Hump Menu (2022),7700 S SPAULDING AVE,"$11,750.00"
18,Street Speed Hump Menu (2022),ON S FRANCISCO AVE FROM W 83RD ST  (8300 S) TO W 85TH ST  (8500 S),"$9,400.00"
18,Street Speed Hump Menu (2022),ON S HOMAN AVE FROM W 76TH ST  (7600 S) TO W 77TH ST  (7700 S),"$4,700.00"
18,Street Speed Hump Menu (2022),ON S ST LOUIS AVE FROM W 83RD PL  (8330 S) TO W 84TH PL  (8430 S),"$4,700.00"
18,Street Speed Hump Menu (2022),ON W 77TH ST FROM S SPAULDING AVE  (3300 W) TO S HOMAN AVE  (3400 W),"$4,700.00"
18,Street Speed Hump Menu (2022),ON W 85TH ST FROM S SPRINGFIELD AVE  (3900 W) TO S PULASKI RD  (4000 W),"$4,700.00"
18,Street Speed Hump Replacement (2022),ON S HOMAN AVE FROM W 78TH ST  (7800 S) TO W 79TH ST  (7860 S),$0.00
18,Street Speed Hump Replacement (2022),ON S KILBOURN AVE FROM W 79TH PL  (7910 S) TO W 81ST ST  (8100 S),$0.00
18,Street Speed Hump Replacement (2022),ON W 80TH PL FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),$0.00
19,ADA - Street Resurfacing Menu (2022),ON W 110TH ST FROM S ST LOUIS AVE  (3500 W) TO S DRAKE AVE  (3530 W),"$28,980.00"
19,Alley Speed Hump Menu (2022),10315 S CAMPBELL AVE; S CAMPBELL AVE &  W 103RD ST&W 104TH ST &  S ARTESIAN AVE,$700.00
19,Miscellaneous CDOT Projects (2022),10859 S TALMAN AVE,$660.00
19,Miscellaneous CDOT Projects (2022),ON W 113TH ST FROM 2500 W TO S ARTESIAN AVE  (2430 W),$660.00
19,Pavement Markings Menu (2022),ON W 115TH ST FROM 2998 W TO S WESTERN AVE  (2400 W),"$12,700.00"
19,Pavement Markings Menu (2022),W 101ST ST &  S WESTERN AVE,"$1,500.00"
19,Street Light Pole for High Definition Camera Menu (2022),1404-1421 W 103RD ST,"$3,000.00"
19,Street Resurfacing Menu (2022),ON S ALBANY AVE FROM W 108TH ST  (10800 S) TO W 109TH ST  (10900 S),"$55,047.74"
19,Street Resurfacing Menu (2022),ON S ARTESIAN AVE FROM W 101ST ST  (10100 S) TO W 102ND ST  (10200 S),"$57,601.78"
19,Street Resurfacing Menu (2022),ON S ARTESIAN AVE FROM W 117TH ST  (11700 S) TO W 118TH ST  (11800 S),"$54,231.82"
19,Street Resurfacing Menu (2022),ON S BELL AVE FROM 8931 S TO W 91ST ST  (9100 S),"$78,791.16"
19,Street Resurfacing Menu (2022),ON S CAMPBELL AVE FROM W 99TH ST  (9900 S) TO W 100TH ST  (10000 S),"$46,371.74"
19,Street Resurfacing Menu (2022),ON S CENTRAL PARK AVE FROM W 108TH ST  (10800 S) TO W 110TH ST  (11000 S),"$113,467.97"
19,Street Resurfacing Menu (2022),ON S CLAREMONT AVE FROM W 92ND PL  (9240 S) TO W 94TH ST  (9400 S),"$76,592.42"
19,Street Resurfacing Menu (2022),ON S ESMOND ST FROM W MONTEREY AVE  (11120 S) TO W MONTVALE AVE  (11200 S),"$55,273.51"
19,Street Resurfacing Menu (2022),ON S FAIRFIELD AVE FROM 10200 S TO W 101ST ST  (10100 S),"$55,194.54"
19,Street Resurfacing Menu (2022),ON S HOMEWOOD AVE FROM W MONTEREY AVE  (11100 S) TO W MONTVALE AVE  (11200 S),"$44,984.67"
19,Street Resurfacing Menu (2022),ON S MAPLEWOOD AVE FROM W 107TH ST  (10700 S) TO W 108TH ST  (10800 S),"$57,450.32"
19,Street Resurfacing Menu (2022),ON S OAKLEY AVE FROM W 102ND ST  (10200 S) TO W 103RD ST  (10300 S),"$42,855.79"
19,Street Resurfacing Menu (2022),ON S OAKLEY BLVD FROM W 95TH ST  (9500 S) TO W 96TH ST  (9600 S),"$49,254.67"
19,Street Resurfacing Menu (2022),ON S PLEASANT AVE FROM W 91ST ST  (9100 S) TO W 93RD ST  (9300 S),"$89,659.97"
19,Street Resurfacing Menu (2022),ON S SEELEY AVE FROM W 97TH ST  (9700 S) TO W 98TH ST  (9800 S),"$45,120.65"
19,Street Resurfacing Menu (2022),ON S TALMAN AVE FROM W 103RD ST  (10300 S) TO W 104TH ST  (10400 S),"$65,113.09"
19,Street Resurfacing Menu (2022),ON S TRUMBULL AVE FROM W 109TH ST  (10900 S) TO W 110TH ST  (11000 S),"$56,869.97"
19,Street Resurfacing Menu (2022),ON S WASHTENAW AVE FROM W 99TH ST  (9900 S) TO W 100TH ST  (10000 S),"$45,546.73"
19,Street Resurfacing Menu (2022),ON S WHIPPLE ST FROM W 103RD ST  (10300 S) TO W 104TH ST  (10400 S),"$58,673.52"
19,Street Resurfacing Menu (2022),ON S WHIPPLE ST FROM W 104TH ST  (10400 S) TO W 105TH ST  (10500 S),"$56,978.76"
19,Street Resurfacing Menu (2022),ON W 101ST ST FROM S OAKLEY AVE  (2300 W) TO S WESTERN AVE  (2400 W),"$35,013.36"
19,Street Resurfacing Menu (2022),ON W 110TH PL FROM S CAMPBELL AVE  (2500 W) TO S ROCKWELL ST  (2600 W),"$52,332.25"
19,Street Resurfacing Menu (2022),ON W 110TH ST FROM S ST LOUIS AVE  (3500 W) TO S DRAKE AVE  (3530 W),"$23,756.36"
19,Street Resurfacing Menu (2022),ON W 116TH ST FROM S ST LOUIS AVE  (3500 W) TO S CENTRAL PARK AVE  (3600 W),"$107,038.78"
19,Street Speed Hump Replacement (2022),ON S ARTESIAN AVE FROM W 101ST ST  (10100 S) TO W 102ND ST  (10200 S),$0.00
20,ADA - Alley Resurfacing Menu (2022),S WABASH AVE &  E 66TH ST&E 66TH PL &  S MICHIGAN AVE,"$7,245.00"
20,Alley Apron Menu (2022),743 W 50TH PL,"$27,111.72"
20,Alley Resurfacing Menu (2022),S INGLESIDE AVE &  E 65TH ST&E MARQUETTE RD &  S DREXEL AVE,"$29,811.80"
20,Alley Resurfacing Menu (2022),S WABASH AVE &  E 66TH ST&E 66TH PL &  S MICHIGAN AVE,"$16,039.92"
20,Alley Speed Hump Replacement (2022),E 65TH ST &  S INGLESIDE AVE&S DREXEL AVE &  E MARQUETTE RD,$0.00
20,Alley Speed Hump Replacement (2022),S WABASH AVE &  E 66TH ST&E 66TH PL &  S MICHIGAN AVE,$0.00
20,Concrete Alley Menu (2022),E 66TH ST &  S DR MARTIN LUTHER KING JR DR&S VERNON AVE &  E MARQUETTE RD,"$264,028.66"
20,Curb & Gutter Menu (2022),355 W 58TH ST,"$4,959.64"
20,Curb & Gutter Menu (2022),6400 S RHODES AVE,"$2,304.74"
20,Miscellaneous CDOT Projects (2022),1340-1342 W 50TH ST,$150.00
20,Miscellaneous CDOT Projects (2022),5254 S CARPENTER ST,$150.00
20,Miscellaneous CDOT Projects (2022),5549 S EMERALD AVE,$150.00
20,Miscellaneous CDOT Projects (2022),5601 S STATE ST,$300.00
20,Miscellaneous CDOT Projects (2022),5842 S DR MARTIN LUTHER KING JR DR; 5828 S DR MARTIN LUTHER KING JR DR,$300.00
20,Miscellaneous CDOT Projects (2022),6553 S INGLESIDE AVE; 6555 S INGLESIDE AVE,$150.00
20,Miscellaneous CDOT Projects (2022),742 W 51ST ST,$150.00
20,Sidewalk Menu (2022),4817 S JUSTINE ST; ON S JUSTINE ST FROM W 48TH ST  (4800 S) TO W 49TH ST  (4900 S),"$133,594.70"
20,Sidewalk Menu (2022),5026 S ADA ST,"$4,761.58"
20,Sidewalk Menu (2022),ON S LANGLEY AVE FROM E 61ST ST  (6100 S) TO E 62ND ST  (6200 S),"$52,562.68"
20,Sidewalk Menu (2022),ON S PEORIA ST FROM W GARFIELD BLVD  (5470 S) TO W 56TH ST  (5600 S),"$103,434.08"
20,Speed Indicator Signs (2022),ON S DR MARTIN LUTHER KING JR DR FROM E 56TH ST  (5600 S) TO E 59TH ST  (5900 S),"$2,210.33"
20,Street Bump Outs Menu (2022),E 56TH ST &  S WABASH AVE,"$15,000.00"
20,Street Light Upgrade Menu (2022),325 W 59TH PL,$500.00
20,Street Light Upgrade Menu (2022),743 W 50TH PL,$500.00
20,Street Resurfacing Menu (2022),ON E 65TH ST FROM S UNIVERSITY AVE  (1144 E) TO S WOODLAWN AVE  (1200 E),"$9,460.68"
20,Street Resurfacing Menu (2022),ON S ADA ST FROM W 48TH ST  (4800 S) TO W 49TH ST  (4900 S),"$71,893.81"
20,Street Resurfacing Menu (2022),ON S EBERHART AVE FROM E 64TH ST  (6400 S) TO E 65TH ST  (6500 S),"$63,818.62"
20,Street Resurfacing Menu (2022),ON S EVANS AVE FROM E 65TH ST  (6500 S) TO E MARQUETTE RD  (6600 S),"$56,860.81"
20,Street Resurfacing Menu (2022),ON S INGLESIDE AVE FROM E 63RD ST  (6300 S) TO E 65TH ST  (6500 S),"$60,457.95"
20,Street Resurfacing Menu (2022),ON S KENWOOD AVE FROM E 63RD ST  (6300 S) TO E 64TH ST  (6400 S),"$68,309.77"
20,Street Resurfacing Menu (2022),ON S LAFLIN ST FROM W 48TH ST  (4800 S) TO W 49TH ST  (4900 S),"$60,872.04"
20,Street Resurfacing Menu (2022),ON S LANGLEY AVE FROM E 65TH ST  (6500 S) TO E MARQUETTE RD  (6600 S),"$55,368.94"
20,Street Resurfacing Menu (2022),ON S PEORIA ST FROM W GARFIELD BLVD  (5470 S) TO W 56TH ST  (5600 S),"$41,940.85"
20,Street Resurfacing Menu (2022),ON S RHODES AVE FROM E 60TH ST  (6000 S) TO E 61ST ST  (6100 S),"$11,422.95"
20,Street Resurfacing Menu (2022),ON S ST LAWRENCE AVE FROM E 67TH ST  (6700 S) TO E 68TH ST  (6800 S),"$55,495.32"
20,Street Resurfacing Menu (2022),ON S UNION AVE FROM W 59TH ST  (5900 S) TO W 60TH ST  (6000 S),"$103,013.55"
20,Street Resurfacing Menu (2022),ON W 61ST ST FROM S NORMAL BLVD  (500 W) TO S WALLACE ST  (600 W),"$59,698.51"
20,Street Speed Hump Replacement (2022),ON E 65TH ST FROM S UNIVERSITY AVE  (1144 E) TO S WOODLAWN AVE  (1200 E),$0.00
20,Street Speed Hump Replacement (2022),ON S ADA ST FROM W 48TH ST  (4800 S) TO W 49TH ST  (4900 S),$0.00
20,Street Speed Hump Replacement (2022),ON S INGLESIDE AVE FROM E 63RD ST  (6300 S) TO E 65TH ST  (6500 S),$0.00
20,Street Speed Hump Replacement (2022),ON S LAFLIN ST FROM W 48TH ST  (4800 S) TO W 49TH ST  (4900 S),$0.00
20,Street Speed Hump Replacement (2022),ON S LANGLEY AVE FROM E 65TH ST  (6500 S) TO E MARQUETTE RD  (6600 S),$0.00
21,Alley Apron Menu (2022),8642 S ABERDEEN ST,"$12,144.50"
21,Alley Apron Menu (2022),8753 S ELIZABETH ST,"$12,591.49"
21,Alley Apron Menu (2022),9056 S MARSHFIELD AVE,"$24,777.94"
21,Alley Apron Menu (2022),9358 S ADA ST,"$18,261.09"
21,Alley Resurfacing Menu (2022),S ASHLAND AVE &  W 93RD PL&W 93RD ST &  S BEVERLY AVE,"$35,436.52"
21,Alley Resurfacing Menu (2022),W 85TH ST &  S ABERDEEN ST&S MAY ST &  W 86TH ST,"$12,267.40"
21,Alley Resurfacing Menu (2022),W 88TH ST &  S MAY ST&S RACINE AVE &  W 89TH ST,"$35,902.20"
21,Alley Resurfacing Menu (2022),W 90TH ST &  S BISHOP ST&S LOOMIS ST &  W 91ST ST,"$16,248.93"
21,Alley Resurfacing Menu (2022),W 92ND ST &  S ABERDEEN ST&S VINCENNES AVE &  W 92ND PL,"$2,865.72"
21,Alley Speed Hump Menu (2022),558 W 87TH ST; W 86TH ST &  S WALLACE ST&S PARNELL AVE &  W 87TH ST,"$2,100.00"
21,Alley Speed Hump Menu (2022),8112 S PAULINA ST; W 81ST ST &  S PAULINA ST&S HERMITAGE AVE &  W 82ND ST,"$2,100.00"
21,Alley Speed Hump Replacement (2022),S ASHLAND AVE &  W 93RD PL&W 93RD ST &  S BEVERLY AVE,$0.00
21,Alley Speed Hump Replacement (2022),W 94TH ST &  S MAY ST&S RACINE AVE &  W 95TH ST,$0.00
21,Bollard Menu (2022),101 W 83RD ST,"$4,491.67"
21,Concrete Alley Menu (2022),W 81ST ST &  S YALE AVE&S WENTWORTH AVE &  W 82ND ST,"$25,207.16"
21,Concrete Alley Menu (2022),W 94TH ST &  S MAY ST&S RACINE AVE &  W 95TH ST,"$33,689.26"
21,Curb & Gutter Menu (2022),8112 S PAULINA ST,"$5,251.47"
21,Curb & Gutter Menu (2022),8210 S RACINE AVE,"$16,934.59"
21,Curb & Gutter Menu (2022),8345 S ABERDEEN ST,"$1,394.94"
21,Curb & Gutter Menu (2022),8844 S EMERALD AVE; 8840 S EMERALD AVE,"$1,599.61"
21,Curb & Gutter Menu (2022),9223 S ADA ST,"$7,557.31"
21,Curb & Gutter Menu (2022),9252 S LAFLIN ST,"$6,694.32"
21,Miscellaneous CDOT Projects (2022),8401 S HONORE ST,$660.00
21,Sidewalk Menu (2022),1059 W 92ND PL,"$9,522.48"
21,Sidewalk Menu (2022),1140 W 90TH ST,"$4,301.87"
21,Sidewalk Menu (2022),1205 W 86TH ST,"$10,071.24"
21,Sidewalk Menu (2022),1236 W 98TH ST,"$3,203.88"
21,Sidewalk Menu (2022),1411 W 87TH ST,"$45,409.35"
21,Sidewalk Menu (2022),1641 W 85TH ST,"$3,801.08"
21,Sidewalk Menu (2022),8201 S SANGAMON ST,"$19,252.64"
21,Sidewalk Menu (2022),8239 S CARPENTER ST,"$5,457.80"
21,Sidewalk Menu (2022),8300 S WOLCOTT AVE,"$25,383.57"
21,Sidewalk Menu (2022),8319 S WINCHESTER AVE,"$3,470.79"
21,Sidewalk Menu (2022),8334-8336 S MARSHFIELD AVE,"$8,001.17"
21,Sidewalk Menu (2022),8400 S WOOD ST,"$30,768.38"
21,Sidewalk Menu (2022),8441-8447 S GILBERT CT,"$3,300.81"
21,Sidewalk Menu (2022),8601 S MAY ST,$905.12
21,Sidewalk Menu (2022),8609 S WOOD ST,"$4,269.18"
21,Sidewalk Menu (2022),8610 S NORMAL AVE,"$1,399.24"
21,Sidewalk Menu (2022),8725 S EGGLESTON AVE,"$14,014.80"
21,Sidewalk Menu (2022),8727-8729 S LAFLIN ST,"$6,815.98"
21,Sidewalk Menu (2022),8800 S BISHOP ST,"$11,918.65"
21,Sidewalk Menu (2022),8842 S MAY ST,"$11,756.87"
21,Sidewalk Menu (2022),9026 S MARSHFIELD AVE,"$6,516.55"
21,Sidewalk Menu (2022),9031 S ADA ST,"$2,493.93"
21,Sidewalk Menu (2022),9106 S LOWE AVE,"$8,472.46"
21,Sidewalk Menu (2022),9111-9115 S ABERDEEN ST,"$8,489.39"
21,Sidewalk Menu (2022),9210 S ASHLAND AVE,"$13,114.58"
21,Sidewalk Menu (2022),9300-9304 S ASHLAND AVE,"$31,974.52"
21,Sidewalk Menu (2022),9412-9414 S VINCENNES AVE,"$43,541.76"
21,Sidewalk Menu (2022),ON S NORMAL AVE FROM W 95TH ST  (9500 S) TO W 96TH ST  (9600 S),"$20,249.27"
21,Sidewalk Menu (2022),ON S UNION AVE FROM W 88TH ST  (8800 S) TO W 89TH ST  (8900 S),"$49,692.57"
21,Street Light Pole Painting Menu (2022),ON S HERMITAGE AVE FROM W 85TH ST  (8500 S) TO W 86TH ST  (8600 S),"$1,400.00"
21,Street Light Pole Painting Menu (2022),ON S LOOMIS BLVD FROM W 90TH ST  (9000 S) TO W 91ST ST  (9100 S),"$1,800.00"
21,Street Light Pole Painting Menu (2022),ON S WOLCOTT AVE FROM W 84TH ST  (8400 S) TO W 85TH ST  (8500 S),$600.00
21,Street Light Upgrade Menu (2022),8436 S MORGAN ST,$500.00
21,Street Resurfacing Menu (2022),ON S EMERALD AVE FROM W 96TH ST  (9600 S) TO W 97TH ST  (9700 S),"$57,702.92"
21,Street Resurfacing Menu (2022),ON S GREEN ST FROM W 84TH ST  (8400 S) TO W 86TH ST  (8600 S),"$117,593.41"
21,Street Resurfacing Menu (2022),ON S GREEN ST FROM W 93RD ST  (9300 S) TO W 94TH ST  (9400 S),"$9,539.65"
21,Street Resurfacing Menu (2022),ON S HONORE ST FROM W 86TH ST  (8600 S) TO W 87TH ST  (8700 S),"$51,675.25"
